target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=appldnld.apple.com.edgesuite.net,12226,157.131.218.57,27.08271,27.153625,25.868315,,,
targetIP=appldnld.apple.com.edgesuite.net,6216,68.106.122.51,16.225782,16.122414,16.188906,,,
targetIP=appldnld.apple.com.edgesuite.net,6215,184.28.188.178,0.360301,0.334661,0.346511,,,
targetIP=appldnld.apple.com.edgesuite.net,12225,80.157.150.17,8.665825,7.819005,8.448755,,,
targetIP=appldnld.apple.com.edgesuite.net,6213,2.21.228.168,0.452344,0.445659,0.439774,,,
targetIP=appldnld.apple.com.edgesuite.net,6212,23.78.143.16,0.670499,0.539682,0.471049,,,
targetIP=appldnld.apple.com.edgesuite.net,6211,77.222.148.89,2.395276,2.977065,0.953521,,,
targetIP=appldnld.apple.com.edgesuite.net,6210,84.53.143.44,0.732786,0.694169,0.746008,,,
targetIP=appldnld.apple.com.edgesuite.net,6219,23.10.249.187,0.957094,0.907458,0.895818,,,
targetIP=appldnld.apple.com.edgesuite.net,6218,23.62.157.110,75.110667,75.153224,75.178825,,,
targetIP=appldnld.apple.com.edgesuite.net,15708,72.247.182.17,46.848775,43.831895,43.684995,,,
targetIP=appldnld.apple.com.edgesuite.net,13542,23.6.112.144,7.01932,6.856085,6.37433,,,
targetIP=appldnld.apple.com.edgesuite.net,15877,201.6.49.33,11.2366,8.46092,8.820195,,,
targetIP=appldnld.apple.com.edgesuite.net,277,2.16.186.17,10.86797,10.228226,10.650626,,,
targetIP=appldnld.apple.com.edgesuite.net,29370,49.231.57.33,24.242295,23.82436,24.14838,,,
targetIP=appldnld.apple.com.edgesuite.net,29376,2.16.186.17,11.43655,10.331875,10.650745,,,
targetIP=appldnld.apple.com.edgesuite.net,29377,2.20.248.50,24.70904,21.332745,19.51792,,,
targetIP=appldnld.apple.com.edgesuite.net,10576,23.62.62.153,23.90362,23.99934,21.83393,,,
targetIP=appldnld.apple.com.edgesuite.net,29379,209.148.192.26,17.90319,15.13518,13.4448,,,
targetIP=appldnld.apple.com.edgesuite.net,24147,104.93.82.34,23.182435,22.20591,22.73815,,,
targetIP=appldnld.apple.com.edgesuite.net,21424,129.143.66.147,1.4153,1.318585,1.30684,,,
targetIP=appldnld.apple.com.edgesuite.net,24142,23.10.249.187,1.074065,0.843215,0.809555,,,
targetIP=appldnld.apple.com.edgesuite.net,18931,104.83.4.171,9.014515,8.91363,6.93908,,,
targetIP=appldnld.apple.com.edgesuite.net,18939,23.64.15.89,14.771845,10.22699,7.467525,,,
targetIP=appldnld.apple.com.edgesuite.net,206,104.121.76.8,23.095301,22.139908,22.063108,,,
targetIP=appldnld.apple.com.edgesuite.net,3871,2.16.103.218,3.980545,3.853825,3.816193,,,
targetIP=appldnld.apple.com.edgesuite.net,30628,2.22.112.106,10.270415,9.360865,11.66094,,,
targetIP=appldnld.apple.com.edgesuite.net,33759,64.126.131.3,12.04586,11.003965,14.188285,,,
targetIP=appldnld.apple.com.edgesuite.net,30621,88.221.144.145,14.69608,17.703875,15.766765,,,
targetIP=appldnld.apple.com.edgesuite.net,30626,2.22.8.106,32.37384,34.76559,35.15225,,,
targetIP=appldnld.apple.com.edgesuite.net,33757,2.21.89.32,153.134115,152.022965,151.560495,,,
targetIP=appldnld.apple.com.edgesuite.net,17131,95.101.182.153,30.88103,30.62328,30.98825,,,
targetIP=appldnld.apple.com.edgesuite.net,18824,95.101.1.72,5.56155,5.370155,5.165475,,,
targetIP=appldnld.apple.com.edgesuite.net,18534,84.15.67.10,3.950505,3.93758,3.95849,,,
targetIP=appldnld.apple.com.edgesuite.net,18823,193.247.167.145,19.65185,18.973295,19.317715,,,
