target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=officecdn.microsoft.com.edgesuite.net,18939,92.122.48.18,1.231875,1.31781,1.24364,,,
targetIP=officecdn.microsoft.com.edgesuite.net,206,89.27.242.64,20.745221,19.970308,19.886596,,,
targetIP=officecdn.microsoft.com.edgesuite.net,30628,82.216.34.26,8.115995,7.82074,7.74254,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11849,88.221.254.32,10.885145,9.131875,16.810565,,,
targetIP=officecdn.microsoft.com.edgesuite.net,30621,88.221.254.217,14.732345,13.177505,12.03716,,,
targetIP=officecdn.microsoft.com.edgesuite.net,30626,23.215.128.35,30.337485,29.76242,30.48527,,,
targetIP=officecdn.microsoft.com.edgesuite.net,30625,185.93.237.26,23.11016,22.55061,22.5809,,,
targetIP=officecdn.microsoft.com.edgesuite.net,33025,81.198.165.26,5.167335,5.116475,5.131145,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21193,78.151.231.89,19.6041,21.044865,18.067195,,,
targetIP=officecdn.microsoft.com.edgesuite.net,17131,88.221.112.177,30.247355,30.349715,30.26735,,,
targetIP=officecdn.microsoft.com.edgesuite.net,18824,82.94.229.11,3.26456,3.16439,3.16295,,,
targetIP=officecdn.microsoft.com.edgesuite.net,32140,88.221.112.171,7.39671,7.338305,7.53267,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11843,210.7.43.136,4.17688,4.23498,3.83737,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11842,184.25.56.67,3.735615,3.885545,3.607725,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11841,92.123.226.17,18.10451,17.26007,17.871875,,,
targetIP=officecdn.microsoft.com.edgesuite.net,29596,77.222.148.104,0.823195,0.79017,0.761615,,,
targetIP=officecdn.microsoft.com.edgesuite.net,33937,2.17.201.11,1.682755,1.21224,1.241905,,,
